,Review_ID,Rating,Year_Month,Reviewer_Location,Branch
26165,135573825,4,2012-7,United States,Disneyland_California
26166,135570547,5,2012-5,Mexico,Disneyland_California
26167,135570242,5,2012-7,United States,Disneyland_California
26168,135563693,3,2012-7,Canada,Disneyland_California
26169,135559041,4,2012-3,United States,Disneyland_California
26170,135548902,4,2012-7,United States,Disneyland_California
26171,135548425,4,2012-7,United States,Disneyland_California
26172,135511814,5,2012-7,United States,Disneyland_California
26173,135511510,5,2012-7,United States,Disneyland_California
26174,135510066,5,2012-7,United States,Disneyland_California
26175,135508955,5,2012-6,Australia,Disneyland_California
26176,135506067,5,2012-7,United States,Disneyland_California
26177,135497259,5,2012-7,United States,Disneyland_California
26178,135479201,5,2012-3,Australia,Disneyland_California
26179,135476347,5,2011-8,Australia,Disneyland_California
26180,135465933,2,2012-7,Canada,Disneyland_California
26181,135459906,4,2011-9,United States,Disneyland_California
26182,135453112,5,2012-3,United States,Disneyland_California
26183,135447581,3,2012-3,Canada,Disneyland_California
26184,135432875,5,2012-7,United Kingdom,Disneyland_California
26185,135397749,5,2012-7,Denmark,Disneyland_California
26186,135394345,5,missing,United Kingdom,Disneyland_California
26187,135390257,5,2012-7,United States,Disneyland_California
26188,135389532,4,2011-8,Australia,Disneyland_California
26189,135372087,3,2012-7,United States,Disneyland_California
26190,135365621,4,2011-8,Australia,Disneyland_California
26191,135360180,5,2012-7,Canada,Disneyland_California
26192,135358025,5,2012-7,United Kingdom,Disneyland_California
26193,135356287,5,2012-7,United States,Disneyland_California
26194,135301489,5,2012-7,United States,Disneyland_California
26195,135296792,5,2011-12,Canada,Disneyland_California
26196,135288958,5,2012-7,United States,Disneyland_California
26197,135287167,5,2012-6,Australia,Disneyland_California
26198,135274026,4,2012-7,United States,Disneyland_California
26199,135259688,5,2012-6,United States,Disneyland_California
26200,135259272,4,2012-7,United States,Disneyland_California
26201,135253673,4,2012-7,United States,Disneyland_California
26202,135246238,5,2012-7,Norway,Disneyland_California
26203,135246071,3,2012-7,United States,Disneyland_California
26204,135218335,1,2012-7,Norway,Disneyland_California
26205,135214129,5,2011-9,Australia,Disneyland_California
26206,135209520,5,2012-6,New Zealand,Disneyland_California
26207,135206121,5,2012-7,United States,Disneyland_California
26208,135193930,5,2011-10,United States,Disneyland_California
26209,135184922,4,2012-7,United States,Disneyland_California
26210,135149366,5,2011-10,United States,Disneyland_California
26211,135115168,5,2012-7,United States,Disneyland_California
26212,135113370,4,2012-7,Canada,Disneyland_California
26213,135111064,5,2012-7,United States,Disneyland_California
26214,135109974,5,2012-7,Canada,Disneyland_California
26215,135095033,5,2012-5,Canada,Disneyland_California
26216,135094318,5,2012-7,United States,Disneyland_California
26217,135094291,5,2012-7,United States,Disneyland_California
26218,135094104,3,2012-7,United States,Disneyland_California
26219,135064119,5,2012-7,United Kingdom,Disneyland_California
26220,135064112,5,2012-6,United States,Disneyland_California
26221,135029740,5,2012-7,United States,Disneyland_California
26222,135027635,4,2012-7,United States,Disneyland_California
26223,135025978,5,2012-7,United States,Disneyland_California
26224,135023577,4,2012-7,United States,Disneyland_California
26225,135012151,5,2012-7,Canada,Disneyland_California
26226,135011844,5,2012-7,United States,Disneyland_California
26227,134999678,5,2012-7,United States,Disneyland_California
26228,134990429,4,2012-7,United States,Disneyland_California
26229,134977182,5,2012-7,United States,Disneyland_California
26230,134975703,5,2012-7,United States,Disneyland_California
26231,134963398,4,2012-6,Singapore,Disneyland_California
26232,134957074,1,2012-7,United States,Disneyland_California
26233,134952449,5,2012-7,United States,Disneyland_California
26234,134929922,5,2012-7,Australia,Disneyland_California
26235,134910568,4,2012-6,United States,Disneyland_California
26236,134908136,5,2011-11,United States,Disneyland_California
26237,134874393,5,2012-7,Canada,Disneyland_California
26238,134870434,5,2012-5,United States,Disneyland_California
26239,134867453,5,2011-11,United States,Disneyland_California
26240,134865054,5,2012-7,United States,Disneyland_California
26241,134856177,2,missing,Australia,Disneyland_California
26242,134838889,2,2012-7,United States,Disneyland_California
26243,134838491,5,2012-7,United States,Disneyland_California
26244,134811614,3,2012-7,United States,Disneyland_California
26245,134787823,4,2012-7,New Zealand,Disneyland_California
26246,134756138,5,2012-6,United States,Disneyland_California
26247,134752449,5,2011-9,United States,Disneyland_California
26248,134731464,5,2012-6,Canada,Disneyland_California
26249,134729678,4,2012-6,Norway,Disneyland_California
26250,134726203,4,2012-6,United States,Disneyland_California
26251,134721703,5,2012-7,United States,Disneyland_California
26252,134706236,5,2012-6,Australia,Disneyland_California
26253,134703821,5,missing,Australia,Disneyland_California
26254,134672511,5,2012-5,Australia,Disneyland_California
26255,134663965,5,2012-7,Canada,Disneyland_California
26256,134663552,4,2012-7,South Korea,Disneyland_California
26257,134626970,3,2012-7,United States,Disneyland_California
26258,134622675,5,missing,United Kingdom,Disneyland_California
26259,134617525,5,missing,United States,Disneyland_California
26260,134610475,5,2012-7,United States,Disneyland_California
26261,134593675,5,2012-7,United States,Disneyland_California
26262,134586649,5,2012-6,Australia,Disneyland_California
26263,134582687,4,2012-7,United States,Disneyland_California
26264,134580982,5,2012-7,United States,Disneyland_California
26265,134566412,5,2012-6,United States,Disneyland_California
26266,134545535,5,2012-6,United Kingdom,Disneyland_California
26267,134544774,5,2012-7,Canada,Disneyland_California
26268,134538560,5,2012-6,United States,Disneyland_California
26269,134538402,5,2012-7,United States,Disneyland_California
26270,134536060,5,2012-6,South Africa,Disneyland_California
26271,134529406,5,2012-7,United States,Disneyland_California
26272,134528929,4,2012-6,United States,Disneyland_California
26273,134525924,4,2012-7,United States,Disneyland_California
26274,134473552,5,2012-6,United States,Disneyland_California
26275,134472486,5,2012-7,Switzerland,Disneyland_California
26276,134469383,5,2012-3,United States,Disneyland_California
26277,134469291,5,2012-7,United Kingdom,Disneyland_California
26278,134467618,5,2012-5,Canada,Disneyland_California
26279,134416114,5,missing,United States,Disneyland_California
26280,134416077,4,2011-10,India,Disneyland_California
26281,134384810,5,2012-7,Australia,Disneyland_California
26282,134367452,4,2012-7,United States,Disneyland_California
26283,134328695,5,missing,United States,Disneyland_California
26284,134325528,3,2012-7,Germany,Disneyland_California
26285,134325522,5,2012-3,United States,Disneyland_California
26286,134324575,5,2012-7,United States,Disneyland_California
26287,134322331,4,2012-7,United States,Disneyland_California
26288,134321612,1,2012-7,United States,Disneyland_California
26289,134319712,5,missing,United States,Disneyland_California
26290,134319430,5,missing,Canada,Disneyland_California
26291,134305941,5,missing,United States,Disneyland_California
26292,134304429,5,2012-7,United States,Disneyland_California
26293,134301651,5,2012-7,United States,Disneyland_California
26294,134299327,5,missing,United Kingdom,Disneyland_California
26295,134293111,5,2012-7,United States,Disneyland_California
26296,134282501,5,2012-7,United States,Disneyland_California
26297,134272544,4,2012-4,United Kingdom,Disneyland_California
26298,134271239,5,2011-8,United States,Disneyland_California
26299,134246414,5,2012-6,United States,Disneyland_California
26300,134242376,4,2012-6,United States,Disneyland_California
26301,134240006,4,2012-7,United States,Disneyland_California
26302,134208740,4,2012-6,United States,Disneyland_California
26303,134201746,5,2012-7,United States,Disneyland_California
26304,134195155,5,2012-6,United States,Disneyland_California
26305,134165298,5,2012-6,Switzerland,Disneyland_California
26306,134157104,5,missing,Canada,Disneyland_California
26307,134153633,4,2012-6,United States,Disneyland_California
26308,134151831,5,missing,United States,Disneyland_California
26309,134138344,5,2012-6,United States,Disneyland_California
26310,134137982,4,2012-7,New Zealand,Disneyland_California
26311,134126847,5,2012-7,United States,Disneyland_California
26312,134115367,4,2012-6,United States,Disneyland_California
26313,134111029,4,2012-7,United States,Disneyland_California
26314,134099960,3,2011-8,United States,Disneyland_California
26315,134071082,5,2012-4,United States,Disneyland_California
26316,134069958,5,2012-7,Australia,Disneyland_California
26317,134044981,5,2012-7,Canada,Disneyland_California
26318,134035273,4,2012-1,United States,Disneyland_California
26319,134018212,5,2012-6,United States,Disneyland_California
26320,134009181,4,2012-7,United States,Disneyland_California
26321,133998649,4,2012-6,United Kingdom,Disneyland_California
26322,133993266,5,2012-6,Israel,Disneyland_California
26323,133988017,5,2011-8,United States,Disneyland_California
26324,133961861,5,2012-6,United States,Disneyland_California
26325,133956944,5,2011-12,United States,Disneyland_California
26326,133956586,4,2012-7,United States,Disneyland_California
26327,133955119,5,2012-6,Australia,Disneyland_California
26328,133949159,5,2011-12,Australia,Disneyland_California
26329,133940378,5,2012-5,United States,Disneyland_California
26330,133932502,5,2011-9,United States,Disneyland_California
26331,133919573,5,2011-12,United States,Disneyland_California
26332,133919547,5,2012-1,United States,Disneyland_California
26333,133916870,5,missing,Canada,Disneyland_California
26334,133913544,3,2012-7,United States,Disneyland_California
26335,133910514,5,2012-7,United States,Disneyland_California
26336,133894587,4,2012-6,United States,Disneyland_California
26337,133894564,5,2012-7,United States,Disneyland_California
26338,133891283,5,2012-7,United States,Disneyland_California
26339,133875317,4,2012-6,United States,Disneyland_California
26340,133873672,5,2012-6,United States,Disneyland_California
26341,133873060,5,2011-8,United States,Disneyland_California
26342,133867372,5,2012-7,United States,Disneyland_California
26343,133864999,5,2012-6,United States,Disneyland_California
26344,133860159,5,2012-6,United States,Disneyland_California
26345,133857378,5,2012-6,United States,Disneyland_California
26346,133855162,2,2012-7,United States,Disneyland_California
26347,133843182,5,2011-12,United States,Disneyland_California
26348,133839022,5,2012-6,United States,Disneyland_California
26349,133809401,5,2012-6,Australia,Disneyland_California
26350,133803136,5,2012-7,United States,Disneyland_California
26351,133781158,4,2012-6,United States,Disneyland_California
26352,133777101,5,2012-7,United States,Disneyland_California
26353,133708937,5,missing,Australia,Disneyland_California
26354,133704862,5,2012-7,United States,Disneyland_California
26355,133697629,4,2012-6,United States,Disneyland_California
26356,133664461,5,2012-6,Singapore,Disneyland_California
26357,133658127,5,2012-3,United States,Disneyland_California
26358,133656831,5,2012-6,Australia,Disneyland_California
26359,133651989,5,2012-6,United States,Disneyland_California
26360,133648803,2,2012-6,United States,Disneyland_California
26361,133647297,5,2012-6,United States,Disneyland_California
26362,133645763,5,2012-7,United Arab Emirates,Disneyland_California
26363,133620546,5,2012-5,United States,Disneyland_California
26364,133612344,5,2012-6,United States,Disneyland_California
26365,133608488,5,2012-6,United States,Disneyland_California
26366,133604649,2,2012-6,India,Disneyland_California
26367,133592071,5,2012-6,Indonesia,Disneyland_California
26368,133579906,5,2011-9,Australia,Disneyland_California
26369,133575730,4,2012-6,Australia,Disneyland_California
26370,133553497,4,2012-6,United States,Disneyland_California
26371,133551130,5,2012-1,United States,Disneyland_California
26372,133534993,5,2012-7,United States,Disneyland_California
26373,133516201,5,2012-7,United States,Disneyland_California
26374,133505326,3,2012-5,United Kingdom,Disneyland_California
26375,133499034,4,2012-6,United States,Disneyland_California
26376,133481452,5,2012-6,Canada,Disneyland_California
26377,133476890,5,2012-6,United States,Disneyland_California
26378,133442344,5,missing,United States,Disneyland_California
26379,133407855,4,2012-6,United States,Disneyland_California
26380,133400142,4,2012-6,United States,Disneyland_California
26381,133391182,5,2012-7,United States,Disneyland_California
26382,133367058,4,2012-7,United States,Disneyland_California
26383,133364615,5,missing,United States,Disneyland_California
26384,133347077,4,2012-6,United States,Disneyland_California
26385,133341998,5,2012-2,Australia,Disneyland_California
26386,133325689,3,2012-2,United States,Disneyland_California
26387,133324873,4,2012-7,United States,Disneyland_California
26388,133314717,5,2012-6,New Zealand,Disneyland_California
26389,133309894,5,2012-6,United States,Disneyland_California
26390,133306744,5,2012-6,United States,Disneyland_California
26391,133299657,4,2012-6,United Kingdom,Disneyland_California
26392,133271870,5,2012-6,United States,Disneyland_California
26393,133267159,5,2012-6,United States,Disneyland_California
26394,133234993,4,2012-5,Australia,Disneyland_California
26395,133217943,4,2012-6,India,Disneyland_California
26396,133185746,5,2012-6,United States,Disneyland_California
26397,133180748,5,2012-6,United States,Disneyland_California
26398,133171420,5,2012-6,United States,Disneyland_California
26399,133151637,5,2011-12,United Kingdom,Disneyland_California
26400,133143138,4,missing,United States,Disneyland_California
26401,133135200,5,2012-6,United States,Disneyland_California
26402,133129622,4,2012-6,United States,Disneyland_California
26403,133107050,5,2012-6,Canada,Disneyland_California
26404,133093095,4,2011-11,United Arab Emirates,Disneyland_California
26405,133075031,5,2012-6,United States,Disneyland_California
26406,133066355,5,missing,United States,Disneyland_California
26407,133055535,3,2012-6,Canada,Disneyland_California
26408,133055484,2,missing,Northern Mariana Islands,Disneyland_California
26409,133053063,3,2012-6,Northern Mariana Islands,Disneyland_California
26410,133043708,5,2011-8,Canada,Disneyland_California
26411,133038070,5,2012-6,United States,Disneyland_California
26412,133033337,4,2012-6,United States,Disneyland_California
26413,133031589,4,2012-6,United States,Disneyland_California
26414,133021698,4,2012-6,Australia,Disneyland_California
26415,133003033,5,missing,United States,Disneyland_California
26416,132994644,5,2012-6,United States,Disneyland_California
26417,132992613,5,2012-6,Canada,Disneyland_California
26418,132985851,5,2012-6,United States,Disneyland_California
26419,132984615,5,2011-7,United States,Disneyland_California
26420,132970612,5,2012-6,Canada,Disneyland_California
26421,132969336,5,2012-6,United States,Disneyland_California
26422,132959208,5,2012-6,United States,Disneyland_California
26423,132925902,4,2012-6,United States,Disneyland_California
26424,132923126,3,2012-6,United States,Disneyland_California
26425,132911487,5,2012-6,United States,Disneyland_California
26426,132910216,3,2012-6,Australia,Disneyland_California
26427,132881056,5,2012-6,United States,Disneyland_California
26428,132859981,5,2012-6,United States,Disneyland_California
26429,132857345,4,2011-8,Canada,Disneyland_California
26430,132839845,5,2012-6,United States,Disneyland_California
26431,132832657,5,2012-6,United States,Disneyland_California
26432,132832408,5,2011-7,United States,Disneyland_California
26433,132831011,5,2012-6,United States,Disneyland_California
26434,132829588,5,2012-6,United States,Disneyland_California
26435,132807624,5,2012-6,Australia,Disneyland_California
26436,132783578,5,2012-6,United States,Disneyland_California
26437,132777710,5,2012-6,United States,Disneyland_California
26438,132760749,5,2012-6,United States,Disneyland_California
26439,132757161,3,2011-12,United States,Disneyland_California
26440,132751271,5,2012-6,Thailand,Disneyland_California
26441,132737609,5,2012-6,United States,Disneyland_California
26442,132719073,4,2011-7,Australia,Disneyland_California
26443,132708437,5,2012-5,Russia,Disneyland_California
26444,132690974,5,2012-6,United States,Disneyland_California
26445,132690106,5,2012-5,United States,Disneyland_California
26446,132689811,4,2012-6,United States,Disneyland_California
26447,132681024,2,missing,United States,Disneyland_California
26448,132680502,5,2011-7,United States,Disneyland_California
26449,132630765,3,2012-6,United States,Disneyland_California
26450,132628231,5,2012-6,United States,Disneyland_California
26451,132627739,3,2012-5,Australia,Disneyland_California
26452,132617907,5,missing,United Kingdom,Disneyland_California
26453,132599637,5,2012-6,United States,Disneyland_California
26454,132587568,4,2012-6,United States,Disneyland_California
26455,132579825,4,2012-5,United Kingdom,Disneyland_California
26456,132574704,4,2012-6,New Zealand,Disneyland_California
26457,132571544,5,2012-6,Singapore,Disneyland_California
26458,132561105,5,2012-6,United States,Disneyland_California
26459,132547439,5,2012-2,United States,Disneyland_California
26460,132546916,5,2011-10,United States,Disneyland_California
26461,132537895,5,2012-6,United States,Disneyland_California
26462,132494563,4,2012-2,Canada,Disneyland_California
26463,132492788,5,2012-6,Australia,Disneyland_California
26464,132460828,4,2012-6,United States,Disneyland_California
26465,132459393,4,2012-6,United States,Disneyland_California
26466,132458665,5,2012-6,Canada,Disneyland_California
26467,132440757,5,2012-6,United States,Disneyland_California
26468,132418193,4,2012-6,United States,Disneyland_California
26469,132416013,5,2012-6,United States,Disneyland_California
26470,132413623,5,2012-4,United States,Disneyland_California
26471,132402132,5,2012-6,United States,Disneyland_California
26472,132401557,5,2012-5,United States,Disneyland_California
26473,132388889,5,2012-6,United States,Disneyland_California
26474,132376163,5,2012-6,United States,Disneyland_California
26475,132365387,1,2012-6,Australia,Disneyland_California
26476,132351275,2,2012-6,Australia,Disneyland_California
26477,132350123,4,missing,United States,Disneyland_California
26478,132348515,5,2012-6,United States,Disneyland_California
26479,132289210,5,missing,United States,Disneyland_California
26480,132281083,3,2012-6,United States,Disneyland_California
26481,132275269,5,2012-6,United States,Disneyland_California
26482,132274572,4,2012-6,United States,Disneyland_California
26483,132202712,5,2012-6,United States,Disneyland_California
26484,132186019,5,2012-4,United States,Disneyland_California
26485,132181144,5,2012-5,United States,Disneyland_California
26486,132166229,5,2012-5,Canada,Disneyland_California
26487,132163068,5,2012-6,United States,Disneyland_California
26488,132157047,5,2011-12,United States,Disneyland_California
26489,132137472,5,2012-4,Australia,Disneyland_California
26490,132135380,5,2012-5,Australia,Disneyland_California
26491,132126604,5,2012-6,United States,Disneyland_California
26492,132081112,3,2012-6,United Kingdom,Disneyland_California
26493,132072200,5,2012-5,United States,Disneyland_California
26494,132071206,5,2012-6,United States,Disneyland_California
26495,132070842,5,2012-6,United States,Disneyland_California
26496,132069585,5,missing,United States,Disneyland_California
26497,132049646,4,2012-6,United States,Disneyland_California
26498,132048022,5,missing,United States,Disneyland_California
26499,132042797,4,2012-6,United States,Disneyland_California
26500,132022749,5,2011-11,United States,Disneyland_California
26501,132004247,5,2012-5,United States,Disneyland_California
26502,132004245,4,2012-6,United States,Disneyland_California
26503,131997025,5,2012-5,Australia,Disneyland_California
26504,131996909,4,2012-6,United States,Disneyland_California
26505,131987381,4,2012-6,United States,Disneyland_California
26506,131959098,5,2012-5,Australia,Disneyland_California
26507,131957639,4,2012-6,United States,Disneyland_California
26508,131940153,4,2012-6,United States,Disneyland_California
26509,131933602,5,2012-4,Thailand,Disneyland_California
26510,131931799,5,2012-6,United States,Disneyland_California
26511,131927399,5,2012-6,Australia,Disneyland_California
26512,131921533,5,2012-6,United States,Disneyland_California
26513,131912258,4,2012-5,United States,Disneyland_California
26514,131904526,5,2012-5,United States,Disneyland_California
26515,131881009,5,2012-1,Australia,Disneyland_California
26516,131869869,4,2012-6,United States,Disneyland_California
26517,131867911,4,2012-6,United States,Disneyland_California
26518,131820308,5,2012-6,United States,Disneyland_California
26519,131799377,4,2012-4,United States,Disneyland_California
26520,131795156,5,2011-7,United States,Disneyland_California
26521,131794821,4,2012-5,Australia,Disneyland_California
26522,131776045,5,2012-5,United States,Disneyland_California
26523,131765863,5,2012-6,Canada,Disneyland_California
26524,131758825,3,2012-6,United States,Disneyland_California
26525,131739164,5,2012-6,United States,Disneyland_California
26526,131728741,5,2012-6,Ireland,Disneyland_California
26527,131724642,5,2012-5,Australia,Disneyland_California
26528,131714431,4,missing,United States,Disneyland_California
26529,131706688,5,2011-12,United States,Disneyland_California
26530,131706332,4,2012-2,United States,Disneyland_California
26531,131678461,5,2012-6,United States,Disneyland_California
26532,131655773,4,2012-5,Australia,Disneyland_California
26533,131644301,2,2012-6,United States,Disneyland_California
26534,131639332,5,2012-4,United States,Disneyland_California
26535,131620652,4,2012-6,United States,Disneyland_California
26536,131607962,5,2012-5,United States,Disneyland_California
26537,131601567,5,2012-6,United States,Disneyland_California
26538,131601486,5,2012-5,Singapore,Disneyland_California
26539,131582855,4,2012-5,United States,Disneyland_California
26540,131576609,4,2012-5,United Kingdom,Disneyland_California
26541,131559548,4,2012-5,Canada,Disneyland_California
26542,131554862,5,2012-5,United States,Disneyland_California
26543,131515854,5,2012-5,United States,Disneyland_California
26544,131513574,5,2012-5,United States,Disneyland_California
26545,131502444,5,2011-12,United States,Disneyland_California
26546,131488647,5,2012-5,United States,Disneyland_California
26547,131440702,4,2012-6,United States,Disneyland_California
26548,131440054,5,2011-11,United Kingdom,Disneyland_California
26549,131432787,5,2012-5,United States,Disneyland_California
26550,131423230,5,2012-6,United States,Disneyland_California
26551,131386484,4,2012-5,New Zealand,Disneyland_California
26552,131383129,4,2012-5,Canada,Disneyland_California
26553,131379868,5,2012-5,United States,Disneyland_California
26554,131379024,5,2011-7,United States,Disneyland_California
26555,131370234,5,2012-5,United States,Disneyland_California
26556,131367254,5,2012-5,United States,Disneyland_California
26557,131354955,5,2012-6,United States,Disneyland_California
26558,131348261,4,2012-6,United States,Disneyland_California
26559,131329609,5,2012-5,Australia,Disneyland_California
26560,131322731,5,2012-5,United Kingdom,Disneyland_California
26561,131321826,5,2011-10,United Kingdom,Disneyland_California
26562,131314018,5,2012-5,United States,Disneyland_California
26563,131312105,1,2012-6,United States,Disneyland_California
26564,131308350,5,2012-5,United States,Disneyland_California
26565,131301046,5,2012-5,United States,Disneyland_California
26566,131277966,5,2012-6,United States,Disneyland_California
26567,131272017,5,2012-5,United States,Disneyland_California
26568,131251105,5,2012-6,Australia,Disneyland_California
26569,131237141,4,2012-5,Australia,Disneyland_California
26570,131236376,3,2012-5,United States,Disneyland_California
26571,131233857,5,2012-1,United States,Disneyland_California
26572,131228034,5,2012-5,United States,Disneyland_California
26573,131226735,5,2012-5,United States,Disneyland_California
26574,131224888,5,2012-3,United States,Disneyland_California
26575,131204455,5,2012-1,Canada,Disneyland_California
26576,131189430,4,2012-5,United States,Disneyland_California
26577,131173769,5,2012-5,United States,Disneyland_California
26578,131141690,4,2012-5,United States,Disneyland_California
26579,131118650,5,2011-9,Canada,Disneyland_California
26580,131112159,5,2011-8,United States,Disneyland_California
26581,131087622,4,2011-7,United States,Disneyland_California
26582,131081587,5,2011-10,United States,Disneyland_California
26583,131073318,5,2012-4,United States,Disneyland_California
26584,131061835,5,2012-4,New Zealand,Disneyland_California
26585,131059423,5,2012-4,United States,Disneyland_California
26586,131058889,5,2012-5,United States,Disneyland_California
26587,131055808,5,2012-5,United States,Disneyland_California
26588,131026537,5,2012-5,United States,Disneyland_California
26589,131022801,4,2012-5,India,Disneyland_California
26590,131021308,3,2012-5,United States,Disneyland_California
26591,131001848,5,2012-5,Australia,Disneyland_California
26592,130988834,1,missing,United States,Disneyland_California
26593,130956950,5,2012-5,Canada,Disneyland_California
26594,130941028,2,2011-12,United States,Disneyland_California
26595,130902590,4,2012-4,United States,Disneyland_California
26596,130892696,5,2012-5,United States,Disneyland_California
26597,130892059,5,2012-5,Brazil,Disneyland_California
26598,130891696,5,2012-5,United States,Disneyland_California
26599,130880341,5,2012-4,United States,Disneyland_California
26600,130877859,5,2012-5,United States,Disneyland_California
26601,130871324,3,2012-5,Canada,Disneyland_California
26602,130860097,4,2012-5,United States,Disneyland_California
26603,130826751,5,2012-5,United States,Disneyland_California
26604,130825719,5,2012-5,United States,Disneyland_California
26605,130819366,5,2012-5,United States,Disneyland_California
26606,130817672,2,2012-5,Australia,Disneyland_California
26607,130806925,3,2012-3,United States,Disneyland_California
26608,130800342,5,2011-9,United States,Disneyland_California
26609,130773484,5,2012-3,United States,Disneyland_California
26610,130716446,2,2012-5,New Zealand,Disneyland_California
26611,130706664,1,2012-5,United States,Disneyland_California
26612,130705309,5,missing,United States,Disneyland_California
26613,130685609,4,2011-7,Israel,Disneyland_California
26614,130683441,5,2012-5,United States,Disneyland_California
26615,130674965,5,2011-6,Malaysia,Disneyland_California
26616,130673429,4,2012-4,Australia,Disneyland_California
26617,130656582,5,2012-5,Canada,Disneyland_California
26618,130654373,5,2012-3,United States,Disneyland_California
26619,130652847,4,2012-5,United States,Disneyland_California
26620,130651471,5,missing,United States,Disneyland_California
26621,130639906,4,2012-5,United States,Disneyland_California
26622,130611603,5,2012-4,United States,Disneyland_California
26623,130611339,5,2012-5,United States,Disneyland_California
26624,130610250,5,2012-5,United States,Disneyland_California
26625,130586998,4,2012-5,Canada,Disneyland_California
26626,130585003,5,2012-5,United States,Disneyland_California
26627,130578294,5,2012-5,Canada,Disneyland_California
26628,130559639,5,2012-5,United States,Disneyland_California
26629,130554681,5,2012-5,United States,Disneyland_California
26630,130550144,4,2012-5,United States,Disneyland_California
26631,130548070,5,2012-5,Australia,Disneyland_California
26632,130535600,5,2011-9,United States,Disneyland_California
26633,130533410,5,2012-5,United States,Disneyland_California
26634,130532801,5,2012-5,United States,Disneyland_California
26635,130532509,5,2012-5,United States,Disneyland_California
26636,130528724,5,2012-5,United States,Disneyland_California
26637,130504376,5,2012-4,New Zealand,Disneyland_California
26638,130497190,4,2012-5,Canada,Disneyland_California
26639,130496504,5,2011-12,Australia,Disneyland_California
26640,130496172,5,2012-4,United States,Disneyland_California
26641,130494586,5,2011-12,Canada,Disneyland_California
26642,130485132,5,2012-5,Canada,Disneyland_California
26643,130472545,5,2012-5,United States,Disneyland_California
26644,130471812,4,2012-4,United States,Disneyland_California
26645,130463096,3,2012-5,United States,Disneyland_California
26646,130441208,5,2012-5,United States,Disneyland_California
26647,130439777,5,2012-5,United States,Disneyland_California
26648,130439371,5,2012-5,United States,Disneyland_California
26649,130437873,5,2012-5,United States,Disneyland_California
26650,130437583,5,2012-5,Canada,Disneyland_California
26651,130430953,5,2011-6,United States,Disneyland_California
26652,130422829,5,2012-4,United States,Disneyland_California
26653,130420447,3,2012-5,United States,Disneyland_California
26654,130417895,4,2011-8,United States,Disneyland_California
26655,130412849,2,2012-5,United States,Disneyland_California
26656,130411145,5,2012-5,United States,Disneyland_California
26657,130397750,5,2012-5,United States,Disneyland_California
26658,130391646,5,2012-4,Australia,Disneyland_California
26659,130380549,4,2012-5,Australia,Disneyland_California
26660,130369249,5,2012-5,United States,Disneyland_California
26661,130367378,5,2012-5,United States,Disneyland_California
26662,130347850,5,2012-4,United States,Disneyland_California
26663,130345753,4,2012-5,United States,Disneyland_California
26664,130308821,4,2012-5,United States,Disneyland_California
26665,130293215,4,2012-4,United States,Disneyland_California
26666,130291173,5,2012-5,Netherlands,Disneyland_California
26667,130289027,5,2012-5,Hong Kong,Disneyland_California
26668,130253448,5,2011-6,United Kingdom,Disneyland_California
26669,130245392,5,2012-5,United States,Disneyland_California
26670,130237394,5,2012-4,United States,Disneyland_California
26671,130227941,5,2012-5,United States,Disneyland_California
26672,130210826,5,2012-3,Australia,Disneyland_California
26673,130201010,5,2012-5,United States,Disneyland_California
26674,130197012,5,2012-5,United States,Disneyland_California
26675,130189403,5,2012-5,Canada,Disneyland_California
26676,130183172,5,2012-5,Canada,Disneyland_California
26677,130182600,5,2012-5,United States,Disneyland_California
26678,130165704,5,2012-2,Canada,Disneyland_California
26679,130161734,5,2012-5,United States,Disneyland_California
26680,130143978,5,2011-12,United States,Disneyland_California
26681,130140665,5,2012-5,United States,Disneyland_California
26682,130140180,5,2012-5,Canada,Disneyland_California
26683,130139361,5,2012-5,Australia,Disneyland_California
26684,130137044,2,2012-5,United States,Disneyland_California
26685,130136422,5,2012-5,United States,Disneyland_California
26686,130125466,5,2012-5,United States,Disneyland_California
26687,130121808,4,2012-5,Canada,Disneyland_California
26688,130103420,5,2012-5,Canada,Disneyland_California
26689,130102931,5,2011-9,Canada,Disneyland_California
26690,130099671,4,2012-5,Australia,Disneyland_California
26691,130078748,5,2012-5,Australia,Disneyland_California
26692,130069721,4,2012-3,United States,Disneyland_California
26693,130062976,5,2012-4,Canada,Disneyland_California
26694,130059532,4,2012-5,United States,Disneyland_California
26695,130052393,5,2012-5,United States,Disneyland_California
26696,130014158,5,2012-4,United States,Disneyland_California
26697,130008818,5,2012-5,United States,Disneyland_California
26698,130007087,5,2012-4,United States,Disneyland_California
26699,130003219,4,2011-8,Australia,Disneyland_California
26700,129995197,5,2012-5,United States,Disneyland_California
26701,129993463,4,2012-4,United States,Disneyland_California
26702,129956074,5,2012-5,United States,Disneyland_California
26703,129940823,5,2011-6,Argentina,Disneyland_California
26704,129937764,5,2012-5,Canada,Disneyland_California
26705,129923888,5,2012-5,United States,Disneyland_California
26706,129919671,5,2012-4,United Kingdom,Disneyland_California
26707,129910876,5,2012-2,Australia,Disneyland_California
26708,129904652,5,2012-5,New Zealand,Disneyland_California
26709,129893640,4,2012-5,United States,Disneyland_California
26710,129887831,4,2012-5,United States,Disneyland_California
26711,129886993,5,2011-12,United States,Disneyland_California
26712,129866892,5,2012-5,United States,Disneyland_California
26713,129862590,5,2012-5,Canada,Disneyland_California
